Label,Ch1_410nm,Ch2_435nm,Ch3_460nm,Ch4_485nm,Ch5_510nm,Ch6_535nm,Ch7_560nm,Ch8_585nm,Ch9_610nm,Ch10_645nm,Ch11_680nm,Ch12_705nm,Ch13_730nm,Ch14_760nm,Ch15_810nm,Ch16_860nm,Ch17_900nm,Ch18_940nm
PET,0.0,0.0,131.02529243402105,122.65308145518856,6.366640235456139,188.5956885516122,0.0,0.0,119.81408324369878,49.12991832785562,26.709515022709404,10.571762265779247,0.0,155.3944983736389,23.456525424207072,102.78390802575676,0.0,133.7604316621907
PET,0.0,123.72591863473261,7.948522024076226,63.35816446428612,51.299775777085955,28.07942529345763,0.0,34.938932078873854,22.369513582207396,0.0,0.0,0.0,35.72013928873556,151.37826678430628,0.0,140.57890613957267,119.44700047728551,26.927204711796488
PET,128.9953460374116,230.99879528356308,25.95253265398098,0.0,0.0,18.84111643303899,0.0,0.0,0.0,13.289842081949807,0.0,147.30399574208298,100.18722484996454,8.107112574528111,161.37914384983426,0.0,3.3969026676683427,219.54551420408978
PET,182.90845761515524,88.01495438441368,353.008318348922,65.88033711381532,0.0,76.81129382761344,0.0,136.79251118746635,0.0,99.39840397608367,11.29762216324886,0.0,0.0,0.0,54.6029557937884,311.78046423765517,2.572813655976362,0.0
PET,37.52613385361589,167.34889467674412,110.77380225822012,97.57293583221934,0.0,0.0,229.23770019362857,43.30543872955028,0.0,51.087054595539996,0.0,0.0,0.0,0.0,0.0,140.8186549441401,81.47986224161185,61.08487425980278
PET,0.0,0.0,27.58023155829936,43.13610693278623,58.33411531725977,125.86628473892418,104.32503362880638,0.0,66.62234333288102,34.60575003899537,79.7446532410393,0.0,0.0,120.12203991360443,0.0,83.90669453863676,28.47869489603641,0.0
PET,46.53858067449905,0.0,303.8644995412801,101.67374996855426,0.0,0.0,76.17231215205123,54.676234599730144,162.2113683501279,110.17905716599859,0.0,26.743659030029637,0.0,66.08372068298779,0.0,0.0,0.0,123.46909587888405
PET,0.0,184.2535647229263,167.76622508501066,48.59211759311652,192.46676858474652,0.0,0.0,106.50976300500068,154.9576916328699,24.927520670121897,0.0,42.07067700268148,51.69474124545971,0.0,108.93138244774056,82.08123832863421,115.66849580712548,18.397379198957427
PET,110.29290744043121,117.96380631708288,171.35356642394265,27.203976744492035,12.632076705881023,91.99415254080368,80.06414462982711,7.50672681766609,0.0,0.0,0.0,55.90989446691544,0.0,0.0,0.0,0.0,26.03530322407464,0.0
PET,0.0,0.0,214.84118241410565,52.6853597143426,0.0,89.26986197703008,55.75654048656717,52.9972313204591,0.0,120.4260224627105,76.77148624801232,0.0,21.995328660328717,1.0224254826711539,0.0,147.64202963451874,15.376510093555954,99.71983110399874
PP,609.155174766329,139.28019528500448,635.3097789216105,214.17462923589932,243.30189505159245,81.47786611924387,143.0323028822683,164.4554186034844,1068.0019151782465,594.5395454337265,184.49853649116216,109.82316172476848,267.20876771380364,0.0,159.36612464091075,66.47244157600169,47.441970644093075,45.49514150307846
PP,655.8388634521543,205.86540507316525,670.1107083475375,76.66004108440072,475.1018244077054,166.58772325795817,58.830862007747854,177.6406233000142,979.3198123239135,682.1982656327191,301.97288659171596,77.72682344215914,94.14604345859289,0.0,2.6401711795439837,171.1516393057489,0.0,230.6032028757141
PP,724.7905082645432,56.16157731257931,590.6051943450752,92.97990181430809,501.8369813152914,288.60742564382906,95.48356782972004,160.04591076140343,930.571277236328,531.6021866556993,71.26964019244502,173.7463306790452,0.0,0.0,132.7223804012825,270.1771140726473,49.620821424217645,8.213248127447315
PP,734.0330690358302,318.01809380797226,541.6576755573309,225.2133459895807,422.79171970073514,167.67485139347326,103.5148439150376,102.64605377276655,1080.706045426562,374.41997233024165,413.76984466421925,185.20788484194634,0.0,85.31731779571535,323.68862519509287,285.44512381342315,0.0,103.2259042762336
PP,691.3266393720461,156.3878772907838,465.0936218946195,146.165332960446,476.0381758508384,34.30079021877336,90.36885586834481,125.2808423716499,856.4182467213694,429.79738389271336,339.6683682497932,77.31306251286438,94.13555217380815,0.0,43.93555961095815,123.51841152487543,122.75101725018291,0.0
PP,813.8450368477306,77.09367362766531,496.67194178867487,0.0,327.07223739585925,194.4458196105757,25.88170998653822,181.68775347353778,951.4707455193253,484.40208493831415,434.22646726222195,25.505647608339217,4.367921719623624,0.0,126.8842456200325,312.58327107532216,0.0,83.70525208182853
PP,599.4722181108955,43.1006144962891,423.92538011424193,1.1527976134610896,228.95161161824896,156.8276534925214,0.0,252.84268690002796,1002.8283631689642,485.10131315522403,216.60180753385333,0.0,131.2024972889078,22.807198903227814,40.85453515819778,202.53000919807818,106.04940778721681,0.0
PP,612.6257473443966,294.2466928587919,293.2568492294396,31.917667711333323,307.92624708028916,212.13318868320243,64.74315759804574,236.2764654137282,1027.1216607992524,512.0058254578399,252.0645585718471,0.0,184.97598410117723,0.0,333.6037485779555,9.541992035008008,0.0,57.62514429182443
PP,544.9923746224321,305.16568673221076,549.3871861493766,0.0,308.4339230725003,56.54097232459597,53.89156201411327,208.58696007544458,967.6067935055535,451.3141510741171,261.31112113086857,119.97050033123477,129.95829596513516,0.0,0.0,145.35774056475532,85.60543667284168,0.0
PP,675.0591652595438,172.96925367074988,373.86167860831154,146.45640534870896,212.18981851750465,322.86563064212487,0.0,191.23996048097166,965.325336308292,512.7753593157372,310.3032453058825,21.35417480933546,0.0,50.593450614288756,135.29440671297044,323.15299488752623,75.64547646706788,236.53923463078533
PP,621.9697319061445,219.90479084059336,349.6550393458023,110.94864032134794,351.16623549895047,258.24987584320246,0.0,77.82370115370435,936.9103365727916,338.61778059398745,372.49786744029143,0.0,64.34889549756464,139.32239564851707,184.03464687030078,352.9559464503717,0.0,71.94548007525991
PP,787.7901173624,22.47067665068724,170.60364629698302,15.515286768453947,284.87992868623905,129.21139103760584,2.4664343781568476,71.97244233089106,845.6734138938884,495.2185848876152,266.613805704754,231.2931727108103,0.0,22.019184774380193,196.7015422894362,122.13777326639021,1.6261044605307333,105.16716484595871
PP,954.9338319094612,275.65136802074426,403.04651190879366,73.2028039871789,383.6963522659416,205.78434397045902,0.0,215.3443437324627,1071.9681688781168,612.7264950518793,305.6995174669051,0.0,210.3808723830611,8.930314477786297,258.44833926969164,324.89332612236615,0.0,27.18602514961674
PP,535.6029282337204,253.11472315583023,582.5525920886557,171.24359528136017,278.0702641872399,359.74280013354434,0.0,69.04221690954199,1023.4837943317398,505.23623754900285,303.79514079199794,260.9789580439966,37.159925313722454,87.1050989654702,130.9933984472609,299.4153890251708,0.0,68.46391871387185
PP,613.2373158037572,191.70507418628782,414.30397237416514,27.08085210227371,382.7337005425038,310.37436150787454,0.0,123.00456319253163,832.9718556777038,243.82199454638115,309.6111549785319,84.25244328695477,28.359840067340848,0.0,103.78051640983539,153.88973799802477,63.23121253189744,0.0
PP,704.0767618556866,258.11726435411185,513.7586303337694,0.0,330.54948661891325,287.4414488017713,96.15175303002445,192.03211874590872,950.3155995145423,502.4749645603363,323.0229678295698,56.05140478132152,0.0,153.15225486108736,157.23802502023608,257.72686322077016,236.61722025833646,12.33266429620538
PP,659.5046813277822,238.0966833667777,672.1209990485709,218.8282472202564,556.1945510667585,143.7741932716003,158.4117037592385,101.66854371361978,1076.960241567203,523.953249962432,435.71627896672635,0.0,0.0,20.419975816328343,107.9089031263565,257.0998227864836,261.3795789652312,0.0
PP,760.4024865246469,226.6758004763906,164.88289862898677,0.0,258.5185034581002,288.113833403663,135.75249545836655,136.67357009774204,1012.8302398926327,616.8590586981757,304.3820625294875,44.546898392080394,234.0084133280817,0.0,147.4986104115788,321.8264409582815,2.3477075831799183,115.71111503770754
PP,865.0698255600568,118.43378087276396,412.49096375910807,0.0,430.8501471392175,111.26561985789351,64.86756131276039,14.921504512049665,885.1494489757939,440.99036565180376,228.45155477888434,0.0,173.37303362688897,126.19256961991317,88.36698308342733,199.43444622695526,172.16566138155002,0.0
PP,528.8212334486765,234.24044453232915,523.9533072821453,170.9002986505758,154.3416839172366,123.84470047321675,123.00289661482253,302.88111006429904,1045.901613039667,434.5092503240614,258.10759379169,88.8625424058029,119.84280410407057,134.3571801616969,51.557184015837805,263.9736596403979,80.90164255474713,0.0
PP,668.1843276504604,176.94105947466022,399.5090849753555,103.62155419961715,511.73493017006524,187.26484453992376,78.45632976300033,96.72872955442263,1081.585653230112,221.2201661700393,132.06722031225394,171.8137504313013,166.4630090057068,159.83526863434176,67.61962778175953,100.91254134025121,109.07254220335557,20.723344650156314
PP,656.6285780797413,112.67055473089837,429.409270138673,32.781115818081766,438.59624088311415,223.0425647776813,30.491095893872767,102.84962600937862,1100.5839812595625,330.04460724246223,353.37175665843495,86.45939579852846,0.0,0.0,62.12427548899522,202.3794249271404,58.62928672868928,121.25942784281742
PP,756.8816330992927,46.65124380698394,469.9063597757763,64.2439582198787,262.36119666351044,324.798301923855,96.04828260522027,223.49660882355852,1120.950089387061,528.0483456553713,243.20574095081443,0.30962793862425997,0.0,0.0,0.0,0.0,124.08423233099963,210.7803492115534
PP,644.9676027316148,231.72371502427302,556.0765455731603,129.82059913506188,451.1347973612078,226.2130862887185,72.4443512118698,0.0,1245.5799605755792,444.5971113060933,482.87056830494186,91.06369987310606,77.000472860982,0.0,133.75166162304535,122.83605209676058,206.74480014358969,139.14056576587618
PP,810.5246364710117,147.13114372472364,515.6939358962254,35.988816315817104,534.411799194418,157.36635849259065,177.90701722637957,157.90018585046337,903.2188014117244,535.1830849526948,394.44976468443934,315.6071591047312,127.69738084210539,0.0,92.70385366015076,179.74136155006732,34.29180074862586,45.313775940754326
PP,539.7822249223378,175.0779914308076,382.2459972168009,137.9344492037323,414.7579336715178,82.71156848715836,115.14600384518548,241.9923691524531,1126.330853228499,458.0498052557891,272.88840842443005,125.35789727950814,221.10781944545022,108.1589930874621,174.5140316866739,82.52226180191167,108.41244078975137,0.0
PP,876.2017794838283,75.07208598573449,665.7243469654995,20.7614282966437,430.6288604361054,309.17981626760695,104.3176788328573,151.25799865933038,991.5658068633008,472.1091846768716,223.28598711169937,117.51737760784948,0.0,156.36656313162604,66.77096931913738,107.02311699846207,249.27565479702645,74.23695322507825
PP,681.1313985463017,134.2928462704679,275.35700517048974,0.0,224.19783912170698,205.79976682931647,0.0,248.4091680282259,928.6654782774003,296.42723902481856,273.3782403624072,47.8205314436988,223.2216847149969,0.0,66.04027339777052,0.0,160.19306784443472,57.95548739918628
PP,622.8128155412498,237.05712814380104,397.28633549429355,199.27482724494882,520.0498878856123,132.48590379678546,90.53777903982247,0.0,976.2531573511583,676.2155804475037,227.50532071569842,188.45512124999962,223.79650581037606,196.1107897111379,19.48859440247024,46.44602231106957,8.091566125534719,0.0
PP,626.9758933044633,0.0,636.9956705895651,16.068765303296416,364.84701492334625,357.12600268065637,135.46096772867548,248.50838590266977,1061.2081731451742,534.7524168624485,168.00043851959117,49.77887513029211,0.0,19.20298408679679,0.0,179.72188877723627,61.67508363410063,0.0
PP,749.0832493799879,209.44524722117507,488.0840977425194,90.01939387782214,299.54957051882275,6.439969116261352,204.1840892448194,0.0,882.0067499987184,420.28161375267285,266.5099440764173,59.192021397598495,0.0,0.0,60.157312780773665,97.92933512482415,263.32996606435853,32.73783674473577
PP,796.885671981009,114.58802536970671,507.1671918775179,206.08763317826342,322.64818467205635,222.8415345978581,0.0,143.9586906543794,1055.211880815133,364.8666692440371,311.9154990309108,219.29913585688786,0.0,37.904214470272194,168.9797280873713,263.9240712530946,11.063751056785627,0.0
PP,785.0485104115447,138.2523135984798,447.8501138265589,0.0,210.00843055577872,457.72692630801913,150.87211498724562,300.49555882078226,1014.341599007228,487.00883824845033,240.95410643020506,269.99690845431917,23.329075434747594,12.515959616834898,87.07199902099418,105.47726213524138,34.923729013503134,0.0
PP,635.3351667223948,246.375565756139,392.9768139303306,25.14576107633023,320.77811913178846,199.65157326746663,79.80659442160545,1.4236747931203695,1025.2869272992468,445.24111980496093,201.38540422618846,0.0,255.76527807672846,0.0,0.0,189.95870853436708,31.786122941603207,0.0
PP,798.2304395536173,313.208610744815,423.4262572620482,99.22714024692424,270.7473425984134,230.13353355896922,120.46862932287641,90.50493245023895,1029.2204274626583,388.12567175209495,316.11225399619826,190.0449438011513,175.7090236481214,0.0,142.37546049232316,165.94953754945564,0.0,0.0
PP,816.784516276231,68.76703964606655,326.74617621509975,63.14589851050148,349.4509857567652,214.5110055557693,95.1119727489612,54.42517898232245,921.6662205132716,463.50171047808544,257.93025059261913,0.0,63.81539047902235,163.28185883226243,111.09423752203912,195.01144826204091,0.0,0.0
PP,748.5449626326778,144.97003326349613,588.3230396376731,142.8114295770345,225.3685737451396,0.0,182.4168171499833,102.64875499286862,1058.387177239997,447.137093143879,395.97336739023933,151.69243075047356,121.40970152821995,43.12349185442754,220.10122842828486,167.46480741894595,0.0,61.79303087726126
PP,648.140233663787,219.08082424044716,300.52573182717197,109.85523246106497,274.27138353835187,101.90359136114792,70.87762888172576,57.02218182022976,881.5358016120267,375.70319734749404,264.5951214699602,145.3341356918885,70.34932692576498,203.93472845212582,53.226955735156366,9.75375153679019,16.448487863490996,32.56118569017519
PP,644.7614512067692,218.47481622222531,480.0944788438099,96.3370433833517,246.19299391448786,249.25287713667154,185.15066483678436,97.59875558282896,963.7136978621768,498.3103630652715,290.8814162045605,84.26539059056495,157.44221934854232,59.580682801276325,0.0,128.7560938861635,146.99489493702333,0.0
PP,617.7283868383363,260.62611010274765,462.6882159846163,74.0435876729458,347.2083687711786,244.7311257178192,0.0,0.0,1003.8218679505961,470.6026130184944,229.59020054715936,140.9555278615981,100.6871160853822,0.0,54.357829051717204,209.9518471581318,69.0831044529613,0.0
PP,637.9401096411972,160.5561953656353,459.193153694496,193.88046000694604,502.3060320102028,209.62655573570083,123.13628258934321,232.47873738265466,880.6003019576947,460.0845488810583,194.41653620865608,9.615191398859167,171.73652968403428,187.28006360620617,0.0,382.91699842308526,120.6004973172909,0.0
PP,682.5633178306323,83.39712306623733,401.5817393006697,181.1933713245974,312.65184599847953,290.36994251053886,177.23588155678127,251.10152341119277,1016.9972494879408,574.6541665380277,349.06247549906544,236.3064130715604,186.42066089081072,81.34141620149617,163.90920654477043,83.60124422036228,0.0,102.80160265751469
PP,338.4855389832905,131.8029352908759,408.4687669000558,26.55110278088337,504.6038001887878,245.78538529713802,23.002668210066247,264.75291417049533,846.0955968252342,530.4123459506324,399.43636843144463,123.52176615839758,210.27422992616187,0.0,211.33953334572578,257.7283696176623,114.36734787078001,0.0
PP,630.5191638868899,6.463684166767138,600.166750444637,134.23141664055993,381.2836656895975,0.0,181.29950214181775,131.86659480501578,1080.2473305259443,278.2587272424786,378.50321345487714,0.0,55.87652933443645,0.0,58.725053769242265,96.57605399459314,214.0534771703325,76.02100584877019
PP,658.9226371231337,279.6839181228672,360.44955841060835,0.8261537158457912,494.02694983502084,341.4847107901367,76.06800046852942,53.691437179548004,1226.5149980432336,340.61743955268753,114.31936142995994,0.0,0.0,0.0,195.52459255529277,125.36588950059516,8.594588322190447,63.06347648834452
PP,631.9577389161965,205.37828319484026,431.9010355065864,301.0520580680558,184.14041579895093,144.52655427436085,0.0,299.7058483489102,797.2119195445762,596.9883795027997,214.41987314505388,90.50417141764753,175.892434200093,110.64997301167435,140.86538741579426,125.03439782631081,139.47079866776815,73.67959653865799
PP,501.83307931415607,169.21818497846115,519.5753575913748,0.0,247.44970675218462,292.76905278847994,0.0,116.50044498005113,903.5744776897682,497.44898788093246,123.95999997822895,147.47859175025712,31.72571751770211,0.0,181.46623190751902,227.193279778972,6.809720930655644,0.0
PP,749.4091344364008,161.56661678929362,453.7645905372619,0.0,413.48094085029817,255.8994298852411,153.88003288992425,10.990642925109455,946.6703293225961,373.0432353759032,178.9448909055468,7.054159222475079,46.80221547088645,0.0,202.94891488980932,288.3869198745434,54.37825671536277,0.0
PP,625.7907399145629,114.74213354631844,413.9011746892104,67.65330753174317,92.67885970832612,162.97743165106797,24.720506328288504,0.0,949.9909884258202,415.6498153072077,240.35460356149878,283.358315028177,0.0,71.3215093678745,40.7234465350502,405.56842132959105,151.9131987442357,0.0
PP,630.0834507305158,208.2208613241894,276.0672047022651,74.08484537211689,320.2974045118154,230.5926668310032,145.61080733193717,211.89576214070348,997.7748464057131,535.9012956626822,221.9806610558171,153.6700605179192,33.874910852129254,157.92258606046948,0.0,294.77668548047933,104.06034334444969,166.05660887961716
PP,974.2205149783786,2621.956998660335,793.8643553480838,1134.7723143419798,496.94183916118607,496.31555223859334,319.4210639339899,748.2173892939229,774.3837152829235,345.82780250563127,0.0,138.44325737755017,156.93055927903345,274.1497150261394,323.374743601014,141.86250015553046,0.0,43.43538921872095
PP,768.64282083338,2828.512738390056,768.921076425294,1114.1038343521952,395.95756188178075,339.5500809140686,497.8623291898425,793.109221905876,732.1264387124656,187.82109500947348,100.2568224303318,140.86573071345293,72.3383818155147,125.08819907322396,337.1104730653379,144.7956882518546,0.0,0.0
PP,681.61860945333,2687.8891091130163,799.3341919541134,1038.7750133281904,625.2481572413171,274.88148225688184,442.4230014696109,850.7068039246232,696.514916017135,338.5202950883381,0.0,0.0,38.495343037572695,46.73575991514112,364.1172507848806,0.0,0.0,0.0
PP,992.6608910874403,2796.8669670998293,634.1795851918909,1090.1237133971456,767.1162527535032,403.886502314398,601.8672131860674,749.9556218075769,806.6931138609245,246.0555794398195,0.0,7.662152158916754,14.353051414407798,125.13287901631239,499.1310891777792,127.57211798649249,99.69524861065048,0.0
PP,739.5721720876505,2736.2857843739744,849.8185501398998,1093.7535375969032,736.0479846080262,154.82216723193562,319.42125654067075,832.3892988784738,618.3585517495608,218.27273494762468,0.0,280.6265722830079,13.220742011186488,134.79785245547586,314.68286469390546,26.786822479939417,93.06112001770319,0.0
PP,891.2789735646885,2585.549696592983,783.2911769672844,1219.3184071082342,552.3725767308246,483.81438219567315,582.80473625597,674.93301868697,597.9168171012152,486.73818333677104,0.0,53.30358220278791,0.0,174.63078163685765,197.65283274614802,41.8081690972617,25.429141020815933,0.0
PP,831.7112548310192,2629.116016787425,701.5009295590436,1265.2988809725741,577.0835108613381,124.60859437931651,412.6750517397177,838.8935592246354,631.4435070040336,314.3986554023776,159.95210907454197,0.0,134.9841051151712,210.8945326262717,308.4364032804274,0.0,0.0,0.0
PP,904.9584689741325,2669.2331262454622,802.8051804477544,1242.674803376422,509.6853364120593,355.6041194031494,427.7305284908288,824.506052782262,853.3125277624523,246.96951578571998,99.74351584866415,173.04707508660798,19.780672776572807,177.19456911704162,346.30434336171186,337.8172087616303,0.0,83.10450831908247
PP,742.3377155020821,2626.5229990742714,616.9863243004847,1063.914521037574,569.4723099879386,532.4838060702643,352.07990313691664,928.6260959292903,629.8823761962763,435.99288445629264,83.08783851216285,0.0,0.0,92.39783814307467,389.68117113170484,0.0,222.75068388732456,0.0
PP,804.8696272149584,2805.2611186683785,551.4173975306949,1148.5434415585191,674.3057556968038,326.2733046523243,455.8356187637718,775.3916974993438,718.7720507810857,340.3598007027131,47.37795037247979,106.70091649975313,143.31440590965724,112.80427920439007,487.4466684909178,1.2175786640163153,19.525000462119596,0.0
PP,1018.9325182557998,2713.838879413108,778.5974008172948,1062.6789872264778,786.5362868710795,359.7843106325917,463.73520615372684,779.8738679632164,820.912638719616,338.5377163230012,151.09101658989272,71.71617199967464,50.4245451242604,34.808146876662846,251.53255272938685,127.2102037474177,89.68035828853711,144.3219981876215
PP,806.7795984904463,2652.7294106888235,882.5022687682206,1084.637764849548,815.2117074199994,264.4693824819097,564.4571185787652,732.5372217383867,657.9442647691739,300.155724702438,215.70108001660674,0.0,27.570746006216496,136.74522372870584,457.90699096434207,0.0,20.611413766995852,0.0
PP,710.9261055174322,2589.3552760061375,677.5833884677216,913.7561878705668,409.49986230593197,338.1244488121325,453.0213109472501,861.3402084483125,638.6556910968707,545.5503456238445,4.2619151812660405,103.4813475916182,126.32969978667097,298.02404609102405,278.9474872364644,138.91660205407956,79.5651151542117,0.0
PP,885.5947239331435,2880.917309931499,718.357842723383,1205.3615985036733,522.2960182737569,383.704000994631,654.5385286675806,676.7801025812,882.4811520429816,273.0769796903974,0.0,0.0,89.85704805926338,254.670958341893,382.2120252077107,117.5275979483691,0.0,157.5668315165206
PP,833.2454417203683,2784.7765968654644,634.7024858143736,1250.0565188327282,541.1058202200428,313.62481452445627,574.1546990253993,762.7213221754512,624.6703833392476,267.9378088693003,119.1776673149952,132.64247197240348,0.0,214.94253622832554,455.89566966656275,4.972056834843151,15.720311201776129,0.0
PP,1049.6055088160854,2841.459747523103,774.3882810317551,1196.4343623687032,465.4951060628682,375.9694223011054,634.0373101175564,820.8890762814277,538.5812725781034,350.13744866739955,79.47755575412914,0.0,65.16834889377665,165.06156512210805,414.44940420410137,0.0,71.07232885737537,37.755033793931254
PP,937.6372409974092,2731.799543215642,526.8239296710917,1064.1077754986559,582.6300767703967,360.7624034109738,520.0825354040871,599.3190174459374,775.0495285826887,496.74520744754875,0.0,137.65495364234334,214.36341727432213,75.4415523938764,319.61300562351335,0.0,86.16036257994782,0.0
PP,903.8029320573964,2638.05563392285,753.5672630376044,1035.0664134626045,621.5832445906034,271.4205290941528,595.3486727893917,852.9169839419733,744.1288493623301,136.35910568153824,55.906527866368265,150.76654614182493,0.0,68.12723489498673,565.7170670649045,62.498367763508924,0.0,133.55798597806714
PP,975.2841655754207,2704.655631171361,556.1038449092841,1095.94778107783,477.3972730707495,309.7464431216465,373.1941830005484,851.1646468784056,568.1762280681377,284.8066536035573,45.44845144668919,156.70316328065238,156.36498160134977,233.3158506075203,434.5363424345725,61.853247753635,29.689664054415434,111.51602759841337
PP,913.8776634330937,2630.2287008233584,763.7105861045471,1041.2811796556357,565.5519742479838,411.113283902648,553.1659592291281,673.0637972998944,641.1224770094615,309.482351757789,28.033050603573002,0.0,244.49756997657323,153.99780542135233,282.4030820069966,0.0,80.3915431717252,66.35597498253102
PP,616.8598006833818,2533.0510459787993,765.9656776875576,1025.2683283133617,639.5743013932878,295.76033008620755,429.8417410305425,820.5023705506792,669.5554013931811,345.412582032755,133.82907049297253,61.545770832483505,0.0,123.3097758046393,225.53401654160913,0.0,23.466905458296697,89.61345721800012
PP,844.3967171620303,2809.091680860041,682.2938405914211,1233.8222638683462,429.78286381697944,316.94917374336154,569.0910490108929,628.6360098299087,723.1792463358472,534.2973580194987,0.0,38.02605464485181,0.0,248.29239408121694,470.5831323758431,0.0,0.0,0.0
PP,655.5360808778387,2776.858774383336,794.3393314447442,1253.609361874112,738.3557299183954,250.44127407798328,588.964293038,615.8039405103797,783.8110638122209,313.82058089202405,49.8897864479584,0.0,242.4152252201051,79.39144598912209,508.23850083253797,58.17711620232576,190.48196396117737,159.59031397175582
PP,767.3357747790826,2555.614114985829,813.1323816293002,1067.331587749052,603.5645478380911,413.1041000304266,614.2348576146717,562.226610333475,843.2474819300327,157.05088051693394,188.9358195803708,0.0,0.0,81.6304584044763,394.02145619770147,95.537067576817,70.87261626586002,0.0
PP,750.577018410763,2544.7490034139323,718.5283455826329,1176.0319924964024,478.4010456745064,471.0183171469813,429.7581964610507,904.9106636171289,654.232205364426,271.3781373339008,73.24247106257226,116.17134425991834,70.88339084346012,154.60632910087944,308.4775993003954,29.91020081217745,0.0,0.0
PP,932.1513643667353,2664.459363338924,573.044471993355,1182.6788574345574,545.2310168530693,382.37251745653947,578.8572111921109,822.1608095204132,597.6713197874458,430.7975653009655,158.43041624794978,39.60220177262339,161.42632038081467,115.25549848479093,500.43763413469577,112.5298616431161,127.80712516490328,0.0
PP,869.4504102506424,2705.216673037856,782.7247140940187,1204.4175937801858,677.0457396556342,302.61563072954135,489.97072821120895,789.7327064414933,686.3827922886777,438.937109155456,43.50454421790066,0.0,0.0,84.24238562228665,535.2443168710995,0.0,0.0,5.021847289011202
PP,843.4121411431346,2653.447022491013,602.2442908183898,930.289082851963,483.92515517161814,425.91867549648987,528.4607628321568,660.3996235962567,673.3703934398412,387.54967907753917,68.38411760510797,200.48289856751927,0.0,254.2189564098099,439.378165540659,19.278172009503706,0.0,0.47293203582804283
PP,891.0293776901617,2798.4266264769426,714.5743017044337,1220.0616763789437,576.169087312924,314.36938212091883,636.1808173921685,684.0954769508224,687.5939996285393,361.1456867366962,88.83175411354196,118.34115572443856,32.474337897964105,198.18450090815185,405.0257525700951,220.49647803736036,0.0,0.0
PP,843.800326078855,2548.0861023435914,778.4941497356372,990.1841633398826,535.0569955218359,278.0317464747905,360.79695166418855,738.1326469872912,651.8862467905444,425.36564951164667,0.0,51.44848302657265,78.69865483584596,231.0295959370979,430.8723699103563,0.0,124.27256436113807,0.0
PP,1031.4577786882578,2782.9818828807374,719.7788235889798,1206.3470325410465,363.09117127853744,503.78075037048677,296.2292852196165,892.1958289828764,665.9471194922553,284.40880738345794,25.108160457922367,154.310046317893,42.071300854119066,160.85172446016654,309.9426114627558,0.0,0.0,0.0
PP,889.6509098293135,2616.177041151649,625.7678302526579,1233.8712781781408,629.2110914984653,169.73350094709292,541.0883271984113,864.9225825105465,617.7912239022065,301.28525251491294,112.7280481553183,0.0,148.01048969124693,346.9784190848479,316.11729071098875,0.0,0.0,0.0
PP,982.2551799160551,2776.4524309667972,658.5345622956794,1167.553599212445,693.7551328795591,549.9640220276898,410.6025391056863,716.2122352927053,910.1593302165156,331.4570116253982,0.0,287.76808127651054,0.0,54.63151761901898,403.6660497533047,183.29321385289992,131.9602073441737,0.0
PP,788.5640096706674,2569.4230642945445,846.4195108233262,1089.410798569428,510.9540308762892,438.42595684050275,548.380077668288,755.401842524613,830.595400024467,405.38200651949273,29.314625232044605,0.0,49.800413816855,302.3051289557192,447.9644042757977,288.66883171626216,0.0,0.0
PP,1047.5266875074858,2824.7523241264203,710.4394763341231,1077.595354514899,606.028930947656,301.42383439969905,469.5742772529396,747.743116066588,680.3916713769415,349.4691640222165,4.62250150695963,122.49052575719688,159.26124181286553,329.2517637817796,425.82108563518176,67.83727535928412,0.0,0.0
PP,975.718687054665,2742.256797552599,521.2774632153796,1134.6470918862171,329.19717528275316,387.9226538548881,456.35547485602854,821.2798876188363,767.9913605916569,421.06978040454635,124.44566553762218,117.23380704334639,170.45306892244878,154.89330124156038,335.234549976525,0.0,106.50049144773844,0.0
PP,834.7273755793783,2709.494422992833,691.8965301417932,1085.4386157300985,685.9676409796966,423.60626230609085,362.40389936843894,843.0840713600703,766.4332214141543,301.34783293727486,0.0,0.0,60.73200706088071,306.7997935263836,256.27502647509147,127.63854485876709,0.0,169.66874471698523
PP,865.494237036062,2744.507292673058,581.3712244036332,1274.9561339214235,303.73937756527613,361.7523303199649,395.5019759980767,853.1609364072169,660.1555547580804,332.84030834566096,11.10297191223124,0.0,8.878146590440515,54.66885124688676,246.37559449808765,56.35204530032667,61.17406985258617,0.0
PP,702.5329672450159,2620.5541073221384,768.738075501764,1028.9491358564278,721.8591608705166,247.50295150894902,464.5572542509868,701.4495995443742,787.8465758670721,272.77589096124535,154.2743798723239,8.993835243651006,0.0,234.07802199259353,197.42813273491805,0.0,78.33432948154821,107.36647639815044
PP,955.1244442279495,2588.0712386349405,633.1199736627494,947.9879688792358,779.7682912835157,308.7722673724734,514.23181981411,807.4278204833596,699.6486595963231,307.4825668205334,0.0,112.09884595657431,177.16471784728284,120.51289951367164,290.1418023825835,30.478369236557647,116.29865304051653,114.97770592529449
PP,973.1998556163066,2749.3079340140125,721.5912317466637,1018.0102146838532,377.5372870984396,261.50568596438677,310.8531086343157,757.0922952414481,683.9276587931947,306.4587811566667,64.46520402394147,0.0,35.021890651198774,253.09944323851556,352.56411286911316,104.22021664020247,150.4047555394903,65.92433628369545
